Man United,Fulham,West Ham,Aston Villa,Nott'm Forest,Bournemouth,Newcastle,Southampton,Ipswich,Liverpool,Arsenal,Wolves,Everton,Brighton,Brentford,Crystal Palace,Chelsea,Man City,Leicester,Tottenham
44,53,45,60,64,53,43,41,58,72,77,41,36,49,57,59,42,67,52,45
59,65,52,50,48,66,54,41,46,62,67,41,41,55,40,79,52,67,37,45
51,56,44,60,43,54,58,29,42,65,56,62,38,44,64,53,53,74,64,49
42,37,48,51,56,63,52,48,41,60,85,53,67,41,47,65,55,52,44,45
39,48,52,59,45,62,71,34,46,63,69,36,56,47,57,55,61,65,31,66
52,33,46,65,58,67,39,48,44,57,74,50,44,39,60,47,60,84,34,50
58,53,56,48,56,57,59,36,41,65,68,38,46,35,61,54,75,63,38,56
45,36,56,38,63,65,45,55,40,58,60,55,52,43,52,59,70,71,55,42
57,52,49,51,51,69,54,43,33,43,81,55,45,58,45,39,58,64,42,60
44,55,46,42,50,64,50,46,40,69,82,57,59,56,42,52,57,62,34,41
66,31,43,52,64,57,54,29,44,78,60,45,48,37,66,52,61,80,43,52
58,57,33,46,49,63,56,44,34,52,72,57,57,46,59,52,66,54,47,55
38,45,42,50,59,74,47,31,49,67,78,46,33,54,70,55,64,70,46,49
55,54,43,58,56,52,50,48,47,58,69,42,39,53,46,55,48,74,48,53
43,41,49,66,49,52,61,44,38,58,61,56,60,55,59,59,56,49,40,63
57,46,29,67,65,68,53,29,39,68,65,39,50,41,64,52,48,75,47,54
49,48,45,50,56,53,42,40,26,65,71,43,48,65,60,62,61,55,51,56
57,46,38,43,57,62,45,47,55,66,67,43,46,65,53,48,49,64,41,50
53,41,41,61,55,56,64,51,25,61,76,47,36,47,47,53,64,70,54,59
49,43,48,61,49,61,62,25,40,58,72,44,67,49,55,45,65,62,48,45
46,53,43,52,50,59,67,28,35,59,60,56,44,64,63,48,76,58,37,57
44,59,68,43,44,65,46,50,39,60,73,36,45,62,64,44,57,69,43,57
54,59,43,53,83,49,45,34,38,63,72,35,55,51,46,54,56,80,38,58
58,53,39,49,53,69,64,29,29,73,65,41,36,54,47,57,63,55,39,62
56,47,45,41,51,60,59,34,44,52,82,60,55,43,58,65,54,71,39,57
53,58,51,73,50,60,48,32,41,50,73,35,53,57,44,44,67,61,33,65
50,62,50,58,40,55,52,47,46,71,72,45,32,57,59,51,57,61,43,50
40,36,50,55,37,59,65,34,49,66,80,69,47,58,49,58,47,67,42,44
58,49,52,55,59,64,61,19,42,73,69,45,53,42,50,53,61,51,51,47
49,41,45,51,48,53,65,52,36,66,68,47,63,39,53,57,62,74,33,58
61,56,28,40,53,47,60,38,45,52,71,44,55,63,69,62,59,60,36,57
46,67,56,41,56,43,66,35,42,74,71,37,45,51,46,59,49,67,41,51
56,49,36,56,59,59,60,40,38,52,67,54,48,48,65,49,48,85,47,45
40,47,55,43,48,52,54,34,33,73,68,57,45,55,53,66,64,70,36,56
52,43,49,47,58,67,59,37,39,60,68,56,43,50,61,56,50,57,51,49
62,36,38,49,62,49,48,36,38,74,65,50,51,57,64,58,52,77,43,47
64,42,53,55,47,61,59,32,44,66,74,28,45,51,51,49,71,57,43,64
52,62,62,57,50,58,47,38,40,71,62,46,39,53,54,46,62,56,47,48
60,70,46,36,66,60,64,46,38,56,86,34,25,53,53,59,44,53,62,36
46,51,36,50,58,75,53,29,43,52,72,42,46,65,54,45,54,71,47,51
42,40,36,51,68,66,53,56,39,59,67,48,33,58,50,60,62,74,35,53
50,70,44,41,53,64,58,48,33,70,69,45,34,56,44,74,69,55,36,44
83,60,35,38,47,55,62,35,31,63,68,52,47,47,44,59,47,70,56,54
57,55,41,73,63,56,55,29,51,61,65,35,43,54,43,55,46,76,40,65
60,42,43,69,65,59,39,28,40,72,65,46,47,48,48,59,50,61,43,66
44,62,44,51,53,67,45,36,37,71,73,61,45,55,52,66,52,55,34,57
55,51,47,66,64,56,53,40,36,76,68,42,56,71,55,57,53,65,36,30
67,61,45,66,45,56,54,38,37,61,63,55,55,48,62,54,39,64,32,57
61,37,28,63,63,71,64,34,30,66,59,48,42,63,55,46,47,67,38,59
63,58,40,73,40,65,76,40,32,58,78,44,41,39,50,70,59,66,25,55
53,48,37,45,52,48,66,25,39,73,78,46,53,67,44,49,55,68,49,60
52,50,40,48,54,65,59,40,37,67,76,44,50,57,44,56,56,73,55,40
60,50,43,66,58,56,42,34,32,65,74,42,54,46,50,58,62,69,34,66
55,62,45,59,46,56,56,37,35,68,56,59,37,50,49,76,58,75,36,44
48,48,34,48,49,55,54,31,44,75,80,46,47,60,67,54,49,77,38,66
57,53,49,49,56,39,55,61,55,49,76,39,58,60,48,31,49,62,56,52
59,50,53,55,51,58,56,46,32,61,64,50,49,46,37,72,57,63,45,50
48,63,54,48,51,59,52,37,44,61,74,39,46,41,51,62,59,59,43,67
38,43,41,49,53,62,51,38,44,81,73,38,58,54,52,49,64,74,45,44
44,54,40,70,65,61,64,36,46,58,66,46,63,52,52,51,51,49,41,53
52,47,35,58,62,48,40,52,42,77,74,49,43,31,64,60,43,72,43,66
57,45,40,55,58,53,44,31,45,60,66,53,49,56,64,61,56,57,46,55
52,50,37,64,41,48,57,40,32,57,70,52,54,54,60,66,51,58,60,55
45,43,61,49,54,59,51,38,45,60,75,39,53,51,67,49,47,72,42,58
56,51,50,58,57,53,58,49,41,58,83,34,40,52,67,60,41,56,37,54
61,64,45,37,59,51,58,41,33,70,55,56,47,45,46,54,62,65,48,59
53,42,46,55,40,60,50,37,44,86,75,59,44,39,51,51,37,87,40,67
60,64,38,65,47,67,42,43,38,63,83,49,42,56,47,58,53,60,45,57
63,48,39,54,43,57,65,51,35,58,73,50,52,56,48,53,44,63,47,52
49,54,33,60,62,63,60,43,41,65,66,50,51,61,32,64,42,59,44,45
48,45,49,57,46,58,63,42,44,57,64,47,49,62,62,49,60,61,37,54
57,49,39,41,49,64,58,40,36,73,64,45,50,71,62,47,47,56,53,62
56,50,43,58,68,55,67,35,38,53,74,48,49,56,47,49,51,68,36,68
40,40,36,49,55,56,54,50,32,73,66,45,47,39,77,61,65,69,52,67
50,49,61,55,50,52,54,37,39,59,75,57,55,47,47,50,49,80,34,52
35,40,38,68,54,53,60,39,50,63,71,43,57,53,48,62,63,61,46,59
46,54,37,51,53,62,67,35,47,70,45,46,61,47,39,55,65,72,47,54
60,59,41,52,56,56,52,40,33,58,75,47,57,47,45,54,73,69,34,49
62,54,47,55,63,53,56,34,35,54,86,38,46,52,52,61,50,58,44,49
63,41,49,52,65,60,54,40,42,55,68,45,43,44,65,59,51,67,45,54
59,55,21,59,45,68,70,46,39,58,78,41,49,55,59,51,59,75,30,47
50,45,32,42,56,49,45,60,42,75,70,46,46,59,62,56,66,68,37,51
59,54,47,51,49,67,63,51,38,65,73,45,48,42,40,64,51,46,49,53
38,53,57,52,52,55,68,32,53,62,63,36,39,64,64,55,56,67,32,56
46,47,45,66,60,69,59,41,38,65,61,47,46,51,48,68,45,76,36,40
37,59,44,57,53,63,53,26,47,65,64,57,56,54,48,46,48,76,42,53
35,58,53,37,65,62,62,27,51,66,65,47,48,48,40,49,49,73,57,64
52,48,39,49,60,45,70,57,34,56,74,40,47,50,57,63,57,69,45,52
36,56,62,67,57,62,69,33,34,72,67,34,47,56,42,41,61,76,48,35
52,51,47,57,38,64,49,45,29,73,61,53,55,54,53,72,64,54,39,48
55,52,39,52,57,71,59,43,41,68,49,49,50,42,49,57,67,52,47,64
59,43,55,57,55,59,60,41,39,59,71,35,52,47,54,51,63,58,32,62
46,49,54,53,52,60,61,40,35,69,59,46,50,61,48,51,53,78,46,51
49,55,44,53,60,66,60,39,42,64,64,33,42,51,60,67,53,64,47,41
56,52,53,63,53,52,60,32,43,61,59,47,42,40,57,76,61,59,40,51
46,50,67,41,62,48,65,36,31,64,60,55,50,57,55,56,57,85,30,55
45,50,54,50,43,56,54,59,39,75,69,42,48,49,44,71,54,54,48,58
54,56,42,43,51,66,56,42,37,63,73,46,54,54,47,55,53,71,36,63
60,59,47,55,67,65,54,43,37,67,71,38,57,35,53,60,55,61,37,39
47,58,37,47,65,61,55,38,35,73,68,46,55,50,52,62,44,77,47,41
37,50,49,55,51,82,46,35,37,49,59,46,54,60,48,49,72,60,56,68
58,47,40,40,64,61,51,49,37,57,65,46,54,58,48,59,42,68,41,53
61,59,64,55,60,63,48,33,39,62,65,40,59,44,57,60,60,70,36,36
55,66,37,48,58,43,67,41,37,68,81,40,49,48,70,55,50,45,48,65
60,45,48,49,54,82,48,38,43,57,63,63,47,57,51,50,62,52,41,53
53,55,49,45,57,60,58,57,41,53,68,63,67,42,37,51,56,55,40,44
61,60,58,45,43,49,58,26,41,57,79,53,63,49,48,55,63,64,38,53
41,50,49,51,55,61,50,28,49,49,74,53,44,45,52,45,71,75,57,51
60,47,29,70,51,58,66,38,26,64,63,45,58,44,60,41,60,63,55,57
65,55,46,54,59,54,55,41,37,53,71,52,32,62,60,53,56,73,40,45
45,57,35,63,45,41,56,55,64,67,65,47,44,37,50,50,58,53,40,75
59,67,44,60,55,60,62,29,33,56,67,43,44,50,53,45,53,62,47,60
61,49,46,54,50,56,68,40,38,67,52,35,49,45,40,52,61,74,46,64
53,51,49,56,44,68,57,48,36,59,67,51,47,47,42,46,48,72,48,70
55,53,49,53,48,52,58,31,41,55,70,47,46,56,41,76,72,49,51,58
47,54,48,59,63,54,62,50,22,67,69,48,47,59,51,58,43,63,44,50
57,49,39,49,51,47,52,48,55,71,67,46,41,50,42,48,72,81,41,58
51,56,51,58,40,48,56,42,38,75,69,36,60,43,49,57,51,73,36,54
40,43,48,55,62,54,59,28,39,84,75,46,46,57,65,57,48,76,39,37
73,48,43,44,65,55,51,39,37,61,80,36,55,48,44,50,60,66,41,57
50,47,47,46,55,76,59,35,52,64,63,40,51,34,48,70,59,69,42,53
50,65,49,41,55,60,53,38,29,63,73,52,48,54,50,49,58,69,51,58
54,51,49,63,63,62,60,45,29,62,70,46,48,50,52,51,64,55,44,47
40,51,44,59,59,67,64,46,44,49,62,64,46,40,58,63,48,51,50,50
52,54,41,48,46,70,52,35,48,42,69,44,58,59,64,54,54,66,49,44
54,48,53,45,44,52,61,39,39,66,73,54,48,51,51,61,57,74,38,53
48,66,21,62,45,59,55,47,48,63,68,64,59,45,55,56,50,58,35,56
56,62,26,54,50,53,50,36,31,68,78,37,58,50,62,67,60,67,48,43
41,59,34,54,37,65,63,37,33,65,76,38,44,71,52,52,63,56,58,52
69,56,43,58,47,71,33,52,49,57,70,41,51,53,77,47,56,55,23,50
45,49,43,62,54,49,47,43,37,61,70,49,31,56,52,62,63,73,47,55
46,52,52,53,52,60,46,36,45,59,72,51,56,59,46,49,54,45,55,54
45,45,48,53,53,66,44,33,56,71,71,46,44,46,58,61,47,87,35,45
45,56,46,43,51,55,67,45,39,58,67,57,66,31,52,64,49,68,48,49
65,61,38,53,57,47,48,34,51,66,81,49,44,48,54,51,51,72,47,47
41,62,38,71,57,63,56,30,36,67,83,47,56,50,61,47,58,59,43,55
49,60,35,54,57,56,47,38,35,72,80,51,51,49,54,53,72,63,37,46
49,60,50,58,50,59,53,31,41,67,79,48,44,40,60,52,55,62,42,53
63,55,42,47,62,58,56,30,45,45,77,53,48,47,60,55,65,43,53,40
49,61,48,46,51,55,59,48,36,80,70,37,42,60,60,45,64,57,33,60
46,53,34,53,73,79,56,33,42,61,56,50,49,49,46,50,59,60,52,59
69,50,50,59,54,67,44,45,44,59,65,55,45,59,48,59,54,60,32,48
36,54,34,61,59,74,72,37,31,61,72,50,47,47,52,52,51,73,41,46
54,46,45,45,58,60,59,44,26,72,65,41,48,53,63,54,54,69,45,57
52,49,61,52,43,64,61,37,37,56,74,47,47,41,38,59,67,63,45,60
56,44,49,43,59,58,59,35,42,60,71,37,46,50,65,55,57,61,56,53
48,49,51,43,44,66,72,47,36,63,64,57,42,56,55,44,49,72,37,69
58,47,47,52,47,47,55,33,55,61,83,54,39,54,44,58,58,67,35,60
58,51,41,62,49,45,55,37,55,49,69,56,52,43,52,55,58,61,62,48
52,62,28,54,45,59,37,42,48,74,73,50,52,51,55,42,64,68,48,56
51,56,52,55,57,71,53,49,34,55,69,46,44,58,41,47,45,62,41,71
54,59,45,58,62,61,61,44,38,61,69,38,57,51,44,66,55,73,37,48
65,56,34,62,57,53,57,47,27,70,67,53,45,50,65,55,51,68,31,49
56,51,49,53,41,56,72,39,37,54,66,52,53,55,54,51,63,62,34,51
58,45,48,56,72,47,65,40,45,63,66,40,40,51,52,48,67,68,43,47
43,57,53,66,38,67,61,34,46,72,79,41,51,35,49,48,58,67,45,46
57,56,58,57,73,49,44,45,35,41,73,41,42,40,39,62,56,86,52,54
49,59,57,61,51,38,67,49,46,67,51,34,33,51,64,66,50,60,40,62
40,50,42,53,65,64,64,30,33,66,69,55,57,48,58,54,51,62,47,45
44,51,50,43,55,55,45,39,41,73,60,63,54,53,42,66,50,72,35,54
45,58,46,65,53,60,71,32,38,60,59,40,51,45,52,51,62,70,30,69
52,57,45,57,58,60,51,44,56,64,47,45,50,55,58,51,54,51,38,51
40,55,41,63,42,52,56,29,33,69,73,45,55,61,54,62,55,64,58,51
61,49,57,62,54,62,60,33,30,49,81,48,35,40,36,67,61,76,38,50
46,57,46,44,48,63,57,45,45,60,77,42,53,44,51,40,61,61,47,57
49,43,43,51,51,60,49,48,38,65,78,47,50,52,61,35,66,62,49,47
69,42,39,45,58,59,66,37,41,66,65,27,57,62,57,41,55,65,41,55
47,46,18,71,72,61,45,49,47,63,69,49,44,38,57,57,66,68,53,41
51,55,42,46,55,55,53,47,29,75,74,52,42,52,50,59,47,71,32,64
45,45,36,41,50,55,54,49,49,62,68,57,64,47,55,52,63,60,49,47
50,38,61,58,44,54,55,35,32,68,76,46,63,49,47,67,52,59,51,46
49,66,36,49,47,63,51,41,48,63,65,50,48,54,48,53,60,56,55,49
65,61,47,52,38,65,61,34,37,61,74,39,57,44,70,59,63,57,47,43
49,45,34,62,55,65,50,47,49,86,75,37,43,54,56,57,51,63,35,47
68,50,48,55,43,60,51,49,40,70,61,44,50,46,54,49,57,62,35,66
58,49,53,62,59,60,55,54,44,55,60,51,37,54,49,46,51,56,46,43
54,61,34,64,46,64,37,38,33,64,63,40,55,39,47,59,63,63,54,60
53,55,40,59,38,65,71,35,46,68,59,52,39,60,58,37,57,61,44,67
66,53,62,41,56,56,65,36,32,58,81,46,49,56,35,54,52,62,42,48
49,72,39,50,38,65,51,34,48,70,72,40,44,49,61,49,60,62,48,64
41,52,39,62,60,57,54,49,33,60,72,45,59,56,51,59,59,59,43,39
59,59,32,49,54,68,59,46,46,58,70,50,47,47,50,57,54,73,43,45
53,46,50,54,49,55,48,43,49,71,61,41,54,52,59,53,55,61,38,62
49,59,44,41,63,63,54,38,39,45,89,50,46,56,56,55,49,72,42,50
57,49,33,49,38,51,58,35,33,63,74,56,45,54,72,61,55,72,52,52
54,56,36,59,54,67,65,46,33,75,70,54,45,48,47,53,48,54,52,50
57,64,46,48,44,49,69,34,30,64,67,51,53,49,53,62,49,59,49,63
45,52,45,59,57,57,57,42,38,68,64,38,44,60,47,61,63,63,46,64
39,55,41,36,73,60,54,36,22,69,67,54,50,60,56,58,57,61,48,61
41,44,56,47,42,73,52,33,43,64,65,57,50,53,53,56,64,59,42,50
58,45,43,56,54,64,59,40,43,57,58,51,44,57,47,70,56,75,34,55
54,67,41,67,72,56,63,32,39,53,54,44,46,48,40,57,54,75,47,52
71,72,46,62,52,57,61,23,45,55,56,34,53,38,49,74,54,76,40,46
41,54,46,69,59,52,56,34,38,72,53,51,43,56,68,59,44,65,37,57
52,53,36,40,58,49,45,46,42,60,63,58,51,35,62,70,51,67,50,54
49,50,42,50,57,49,59,31,29,72,73,47,59,42,60,74,49,70,47,45
38,49,48,61,48,58,61,51,35,64,72,40,50,49,48,53,58,52,52,62
65,45,52,52,59,59,67,37,28,56,72,40,59,55,35,65,53,68,56,44
72,35,40,53,66,45,68,40,35,66,53,48,47,53,61,61,50,54,56,57
57,48,33,51,54,56,41,44,32,72,71,52,49,44,50,57,55,66,58,58
46,51,50,50,67,55,67,36,44,57,71,45,54,47,54,61,41,67,33,54
49,39,57,60,65,65,46,28,43,75,75,36,51,56,52,55,48,67,46,49
60,53,43,39,55,62,55,35,34,76,62,49,48,45,68,61,63,70,34,51
48,32,43,48,56,60,54,36,47,68,75,50,45,54,55,47,52,69,52,68
56,51,48,55,38,62,50,39,44,63,91,61,35,46,44,52,54,64,45,57
58,44,25,39,58,51,52,42,35,60,76,54,42,62,54,62,61,83,56,46
53,57,58,41,51,58,58,47,41,62,70,35,55,55,58,33,55,77,41,52
60,44,40,52,51,58,57,48,37,65,71,43,44,57,45,63,59,66,58,53
52,57,62,55,48,58,47,35,37,78,69,45,55,46,61,45,56,66,46,44
61,66,49,51,33,57,50,35,45,62,74,62,50,47,69,68,51,62,31,50
63,45,38,44,42,70,53,43,48,66,68,38,56,50,53,56,56,64,56,52
55,34,47,47,56,61,62,37,41,69,59,49,51,43,62,64,56,72,37,49
49,67,43,58,49,60,50,29,34,60,72,53,49,49,53,58,50,57,52,59
51,34,61,57,50,55,54,46,42,56,62,42,44,55,63,58,58,50,47,60
52,58,42,49,56,48,60,50,42,70,68,51,42,47,54,52,78,67,34,44
55,55,51,50,43,53,53,37,28,63,87,53,41,64,65,55,51,65,50,40
45,53,54,55,59,70,59,43,42,62,53,54,34,43,48,52,54,63,51,62
54,58,48,43,47,66,54,43,50,49,67,41,55,43,47,60,60,75,41,52
46,58,39,48,40,55,57,38,31,72,77,37,65,49,58,58,56,65,39,62
43,63,50,64,46,63,41,25,47,69,66,33,42,44,54,67,58,76,41,56
51,46,45,54,65,74,38,38,30,80,74,44,56,55,46,49,64,64,45,51
41,61,39,68,44,42,54,35,37,74,65,52,55,48,51,55,61,69,43,55
57,61,48,49,47,71,54,40,37,59,70,52,45,40,53,46,59,68,42,58
62,50,56,60,65,38,58,41,36,60,77,46,46,40,35,53,58,82,43,53
55,60,38,51,47,64,52,41,40,64,75,48,48,55,48,49,57,70,51,41
48,58,39,50,54,53,52,44,38,81,84,49,41,55,65,56,46,67,32,45
40,60,52,56,59,64,42,33,32,64,66,45,56,69,43,43,64,69,38,51
63,43,43,66,35,51,53,35,50,59,57,45,41,39,61,58,59,79,49,71
46,59,50,71,42,60,41,47,47,56,77,41,45,58,61,37,61,67,45,40
74,53,50,56,47,47,67,34,26,65,62,44,56,52,55,62,47,60,49,41
60,58,42,44,42,48,57,43,47,74,78,42,46,49,49,48,64,63,43,53
46,59,42,53,60,54,57,48,43,75,65,59,35,46,65,50,42,76,42,43
64,49,53,43,59,58,74,38,35,46,67,52,45,53,57,51,66,53,46,45
48,46,38,44,58,69,64,39,42,69,67,47,40,59,49,48,70,57,30,58
58,35,49,50,49,56,59,31,28,69,76,48,50,49,54,53,73,80,40,63
66,39,44,43,60,73,58,44,34,78,64,43,36,50,46,61,56,61,47,50
61,55,59,42,43,50,66,43,41,55,84,46,51,50,58,53,63,65,32,52
54,55,52,57,63,47,53,28,38,50,75,54,50,59,68,52,50,67,50,44
63,57,54,56,58,52,58,46,36,55,78,36,45,63,52,48,48,70,44,56
59,50,49,63,74,58,64,30,33,62,66,42,40,50,54,47,45,61,30,60
47,55,52,50,51,55,52,23,43,64,75,37,48,38,57,67,57,64,53,59
44,45,52,54,49,60,66,40,40,62,59,53,54,46,41,54,54,72,66,49
54,66,44,47,47,60,55,48,34,62,69,43,44,63,54,52,62,61,42,53
65,41,41,49,52,76,50,39,46,68,68,35,40,45,41,69,60,63,66,41
40,66,42,56,53,58,49,45,35,71,63,51,58,50,54,44,61,65,41,52
43,64,34,47,54,54,68,39,44,67,74,56,43,52,50,50,52,69,46,53
50,47,45,58,58,58,58,35,45,59,77,46,56,63,54,54,41,49,40,47
49,66,54,47,44,53,65,50,27,54,78,45,38,52,58,64,54,56,48,59
56,66,45,51,43,63,45,38,43,66,65,36,46,55,55,82,52,58,41,57
44,47,51,61,47,63,55,36,41,76,58,55,41,54,55,53,57,57,50,55
48,55,54,70,63,59,64,40,41,66,62,51,46,38,51,46,60,65,31,56
57,56,33,62,56,73,55,32,41,61,75,44,48,44,52,45,62,59,43,63
59,61,43,58,62,64,43,25,46,64,66,47,38,60,51,61,53,66,42,47
69,47,44,47,62,60,45,39,46,62,74,40,50,56,58,58,47,66,39,44
61,68,36,54,48,51,75,37,50,64,61,45,42,41,75,53,40,65,51,49
54,52,41,55,58,68,54,48,40,56,60,43,55,52,49,68,53,65,28,54
47,49,51,54,52,47,67,36,55,63,55,50,50,56,57,35,60,60,40,55
65,59,49,43,48,63,52,43,32,57,69,35,57,52,58,44,57,68,49,63
62,72,42,60,58,61,53,44,37,71,70,44,49,56,44,50,49,63,33,48
58,62,42,52,58,36,48,48,35,66,56,48,51,63,54,62,49,64,54,57
65,45,47,51,47,63,67,34,36,62,70,50,45,53,72,33,53,75,42,66
50,36,43,60,60,61,70,50,49,65,84,41,24,52,66,55,46,66,37,52
56,52,51,45,62,63,65,38,40,50,70,58,51,56,60,49,36,49,38,55
55,52,46,61,43,65,51,32,44,53,76,57,49,59,50,42,53,82,37,53
64,57,56,53,50,55,47,34,41,71,71,46,39,55,42,53,40,84,38,49
60,51,29,53,62,43,62,26,38,75,89,62,58,60,56,51,45,79,21,51
58,49,47,65,63,58,45,32,40,67,61,37,45,47,60,67,55,78,38,44
46,52,51,51,45,45,61,42,40,68,79,40,26,59,66,51,48,66,53,68
57,55,44,55,73,62,61,30,40,54,54,51,41,53,60,60,51,56,30,58
59,51,41,59,52,61,64,45,40,72,76,62,38,43,42,55,40,61,36,58
44,58,45,60,54,48,66,44,25,65,59,58,54,44,55,56,52,66,46,65
55,46,48,60,45,58,52,30,56,69,65,32,44,71,54,47,68,59,55,53
53,60,44,58,60,61,53,30,40,61,67,47,46,55,54,58,51,61,35,47
40,56,43,51,56,61,54,33,44,67,75,51,31,65,64,55,64,66,45,45
57,55,51,51,57,50,67,34,44,62,77,49,30,50,50,57,47,72,38,61
49,39,51,45,56,55,64,55,31,52,70,54,53,54,53,52,54,67,39,59
59,39,50,68,57,56,46,31,38,72,75,52,51,46,42,51,57,67,49,46
60,33,47,40,50,53,61,30,45,82,73,39,56,56,54,54,56,71,36,67
50,51,40,51,50,72,35,34,49,75,71,53,54,39,57,47,62,74,34,49
43,61,54,62,43,45,50,38,30,81,74,49,53,52,54,47,50,74,35,55
47,54,52,49,38,71,36,38,38,76,70,57,39,61,51,45,61,80,37,60
57,58,52,65,48,57,57,47,48,64,57,52,60,35,64,52,43,60,38,43
44,51,51,67,47,56,64,39,41,45,73,52,40,39,57,71,50,67,35,73
62,47,48,42,47,49,51,27,49,60,80,67,41,42,70,55,64,74,39,39
56,64,38,49,48,63,51,51,35,61,60,40,56,52,53,60,55,61,49,54
56,44,52,64,56,76,51,33,47,61,66,48,48,57,50,54,60,67,28,51
45,50,58,60,61,59,54,45,41,48,64,49,45,42,55,58,50,69,46,56
57,43,52,43,61,55,67,44,42,58,73,46,35,54,65,53,45,59,36,45
45,56,57,53,61,54,51,36,49,61,74,52,41,44,49,64,53,54,58,55
56,40,57,60,50,53,56,45,29,71,74,39,38,40,60,59,62,74,38,50
43,55,59,49,39,72,36,35,45,61,77,43,56,51,52,51,85,54,39,57
51,44,31,48,60,56,69,46,44,62,57,40,46,56,45,68,53,71,44,52
50,46,36,40,73,64,61,31,39,64,75,46,69,43,51,64,86,50,31,44
56,65,49,48,41,55,54,48,42,61,81,48,33,52,53,47,63,65,52,49
57,44,51,63,63,55,55,26,39,61,74,52,44,54,65,36,60,66,27,63
45,50,53,52,55,56,44,46,43,61,79,51,57,64,41,53,56,66,47,48
54,52,45,63,49,56,61,39,42,61,61,37,47,38,58,61,75,59,40,56
48,55,47,49,43,52,57,39,38,48,86,48,46,54,63,68,54,67,41,54
51,61,46,56,55,61,57,29,46,63,81,44,58,47,68,40,52,51,34,48
51,56,57,41,49,38,47,21,37,53,87,60,52,45,46,52,72,84,49,52
46,60,50,55,53,60,54,47,34,50,74,36,60,53,69,43,55,76,36,57
51,46,54,62,54,65,60,39,60,67,61,38,40,53,50,56,77,53,25,47
45,50,38,40,49,62,56,38,40,66,80,47,44,64,55,64,51,71,48,55
61,57,35,51,52,57,57,39,34,63,75,41,61,51,48,64,46,81,46,32
60,40,52,34,58,65,61,35,42,58,76,44,56,42,51,56,62,72,49,44
42,51,52,52,57,52,48,36,30,70,64,43,42,68,52,56,63,73,36,56
69,56,26,46,64,61,41,39,41,54,74,60,59,51,46,38,64,62,55,58
47,50,52,59,65,69,47,42,40,67,57,43,39,52,44,55,56,57,48,57
67,42,54,47,51,52,62,46,35,56,75,52,38,49,62,58,58,66,52,45
43,47,40,46,48,55,58,34,43,56,75,38,64,54,48,61,70,74,42,67
68,49,40,51,54,72,41,31,49,63,73,42,45,44,58,61,61,70,42,51
64,51,62,52,50,70,57,38,21,65,79,48,49,52,31,46,59,70,35,54
53,53,38,49,44,49,56,32,39,56,67,50,48,59,69,61,64,60,66,42
49,64,42,41,48,55,59,30,42,68,77,43,41,58,62,62,58,63,37,58
56,49,43,47,47,56,54,49,37,49,72,61,51,53,53,55,56,59,61,49
58,60,49,46,42,48,66,41,35,71,64,41,59,60,47,48,59,68,49,44
48,45,48,64,57,44,58,36,49,59,74,50,52,43,46,47,54,66,49,52
66,48,39,46,56,62,53,42,41,64,55,33,55,47,53,62,66,74,41,56
59,46,40,61,52,57,63,33,39,74,78,52,39,55,51,66,41,59,49,51
45,43,37,50,68,55,47,47,55,69,55,46,38,59,51,62,60,75,43,57
53,62,56,52,37,57,54,43,40,66,71,46,42,50,61,57,42,72,42,50
70,42,50,43,47,49,62,41,26,71,60,55,50,36,58,61,57,77,51,49
54,51,45,60,42,55,58,44,45,75,74,65,52,43,47,48,57,59,43,40
53,44,69,55,60,68,57,37,34,64,48,43,52,54,57,67,51,64,34,38
52,47,43,62,56,60,56,31,43,70,70,44,56,45,49,62,53,75,32,47
54,51,43,60,52,63,48,51,32,62,62,42,56,34,56,64,54,68,39,64
50,45,44,42,69,59,75,44,36,63,59,43,40,65,61,50,52,62,55,54
58,53,41,59,58,48,45,32,35,56,65,62,41,56,67,57,54,66,53,50
61,64,45,57,53,47,55,35,27,67,75,51,42,49,45,60,60,76,44,51
53,50,28,44,43,61,54,31,43,71,76,39,21,61,70,59,68,80,47,58
48,56,60,66,60,49,49,34,32,72,59,61,57,39,66,53,55,51,47,45
50,45,60,52,68,46,63,40,53,68,62,37,47,53,63,42,52,58,33,64
52,44,44,66,47,58,56,31,52,42,57,55,54,65,62,58,46,67,50,46
53,51,43,42,55,44,64,49,39,69,81,40,45,57,65,47,68,55,44,45
36,52,53,46,48,72,47,42,44,55,82,50,49,70,46,52,63,66,44,51
52,53,36,48,39,56,41,43,39,71,69,51,61,46,63,67,57,56,49,69
43,48,42,52,50,55,61,45,57,69,64,45,50,46,55,47,47,65,48,51
54,62,36,45,56,60,59,36,36,75,60,58,56,50,53,64,57,60,41,40
54,53,49,46,41,60,66,43,41,73,68,45,44,49,50,59,69,53,43,59
62,43,65,52,58,48,44,50,52,65,73,61,30,51,46,53,60,61,32,64
58,45,31,60,55,60,58,34,29,67,87,47,36,45,51,56,67,57,55,59
53,59,46,61,48,50,54,42,44,73,82,42,47,59,34,43,58,70,43,50
40,64,39,53,59,54,62,50,31,85,79,50,40,55,57,52,44,65,47,37
67,45,47,56,55,58,61,41,41,47,76,41,62,50,61,46,39,68,41,60
55,61,30,62,49,60,57,25,45,65,69,42,42,57,58,50,51,64,64,45
51,42,50,44,52,57,73,39,53,59,52,55,36,66,39,67,65,68,39,47
59,46,39,70,54,43,65,40,41,64,83,46,43,51,49,66,43,63,31,55
